21460-dermatitis-herpetiformis,bloating,burning sensation,canker sores,constipation pain,cramping,diarrhea,discoloration,gastrointestinal issues,gastrointestinal problems,horizontal grooves,immune system,infection,itching,itchy,oral problems,pitting,problems mouth gastrointestinal problems,red bumps ( lesions ),red bumps blisters,skin problems,"skin problems found elbows , buttocks , knees scalp",sometimes burning blisters,tooth enamel problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22034-epidural-hematoma,abscess,arteriovenous malformations cavernous malformations,bleeding,bleeding vein,blood ’ clot,breathing problems,brief loss consciousness head trauma,coagulopathies,coagulopathy,coma,confusion,death,dizziness,edh,edh non-trauma,enlarged pupil one eye,fracture bones vertebrae,head injury,infection,left untreated bleeding,loss brain function,loss consciousness brain function decline,loss consciousness leads coma,nausea,pregnancy,seizures,severe headache,skull fracture,slurred speech,spinal arteriovenous malformations vascular abnormalities,spontaneous bleeds veins,tears middle meningeal artery common source bleeding,vascular malformations,vomiting,weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173-contact-dermatitis,alkalis,blistering oozing,burning stinging,flaky scaling,hair dyes,itchy,itchy rash,painful,rash,rash painful,red,releasing chemical mediators inflammation,skin rash,swollen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17927-spinal-headaches,brain sag downward,coughing,head headache,headache,intense dull throbbing headache,loss fluid reduces fluid balance surrounding brain,nausea,neck pain,pain,sitting standing headache,sneezing straining,stiff neck,vomiting sensitivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602-strep-throat,abdominal pain,headache,loss appetite,red tonsils,sudden sore throat,swallowing fever,swollen neck glands,white spots pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14786-double-inlet-left-ventricle,abnormalities block flow blood lungs,blue discoloration skin,cyanosis,defect,early pregnancy,easily tired,failure gain weight,fast heartbeat,heart failure,heart murmur,sweating,trouble breathing,unusual heart sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17976-somatic-symptom-disorder-in-adults,abdominal pain,anxiety,anxiety depression,biological susceptibility,bowel problems,certain risk factors,"chest , arms , legs , joints , back , abdomen",chronic illness,constipation,depression,diarrhea,dizziness,excessive anxiety,headaches,heightened attention bodily sensations,incontinence,low pain threshold,mild severe,pain,poor awareness emotions,psychological factors,signs illness,weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15439-frostbite,black,blisters,change color,clumsy,cold injure skin tissues,feverish,gangrene ( condition skin rots,hardening skin ’ uncovered skin long cold,infected,long-term permanent side effects,loss coordination,neuropathy,numb,numbness,pain rewarming affected area,pain skin,painful feeling “ pins needles,scabs,severe skin temperature,skin swell,stiffness,sweating heavily sensitive cold,swelling,uncomfortable blisters,visible invisible damage cells soft tissues,water skin freezes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15441-azoospermia,abnormal development semen,anorchia ( absence testicles,blockages areas,blocked buildup thick secretions vas deferens,certain genetic mutations result infertility,chromosome deletion,chromosome left untreated result infertility,cirrhosis,critical sections genes chromosome,cyptorchidism ( testicles dropped scrotum,cystic fibrosis gene mutation,development cyst,ejaculation problems,epididymus ejaculatory ducts,fully mature sperm cells,genetic causes,harm sperm production,hormone imbalances,hyperprolactinemia androgen resistance,hypogonadotropic hypogonadism,infections,inflamed testicles,inflammation,kidney failure,learning difficulties,mumps,mumps orchitis,obstruction nonobstructive sources,often infertility,resulting infertility,retrograde ejaculation,sperm production missing,spermatogenic arrest,testicular torsion,trauma injury areas,varicocele ( veins coming testicle dilated,vas deferens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21053-rh-factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9636-personality-disorders-overview,anxiety,coping pain,depression,mental illness,mild severe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964-trochanteric-bursitis,abnormal poorly positioned joint bone,"arthritis lumbar ( lower ) spine , spine problems",bumping hip object,bursitis,bursitis result infection,falling onto hip,gout,injury point hip,leg length differences arthritis joint,overuse injury joint areas,pain,pain lying affected side,pain outside hip thigh buttock,pain press outside hip,psoriasis,rheumatoid arthritis,scoliosis,stress soft tissues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22074-teratoma,abdominal pain,bleeding,confusion psychosis,constipation,differentiation process,disruptions cells,dysuria,excess pressure ovary,growing mass,intense abdominal pelvic pain,nmda encephalitis,pain,painful urination,pubic swelling,slightly elevated levels,swelling,visible mass tailbone area,weakness legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375-lung-cancer,bone pain,cancer spread places,chest pain,clear chest pain,coughing,coughing weakness,eyelid drooping,fatigue,headache,hoarseness blood phlegm sputum,muscle weakness,shortness breath,unintentional weight loss,wheezing infections,worse cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658-stye,bacteria spreading,bacterial infection eyelid ’ oil-producing glands,contagious,crusting along eyelid,eye tearing,near eyelashes,painful red bump,small amounts bacteria,soreness itching,swelling eyelid,touching reduce bacteria spread irritation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16717-adrenal-disorders,acne,growing facial hair balding,high blood pressure,high blood pressure diabetes,low potassium levels,overproduction underproduction hormones,pain spasms muscles,pituitary gland,problems glands,similar illnesses,skin bruises,tired confused,upper body obesity,virilization,weakness,wide purplish streak marks abdominal skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22082-cynophobia-fear-of-dogs,autism sensory intellectual differences,catastrophic thoughts,chest pain heart palpitations,choking,crying,depression,diarrhea,difficulty swallowing,dizziness,dry mouth headaches,dyspnea,excessive sweating ( hyperhidrosis ),extreme anxiety,fast breathing,fear panic attacks,increased heart rate,mental illness,mental illnesses,nausea,panic intense emotions,phobia,phobias,ptsd,screaming,severe anxiety,shortness breath,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15548-c-diff-clostridioides-difficile-infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11901-hpv-human-papilloma-virus,genital warts,"hard , rough lumps grow skin",human papilloma virus,infected virus,signs infection,vulva ( outer female genital area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21455-amnesia,alzheimer ’ one type dementia,anoxia,brain infections,cardiac arrest,chronic alcoholism,damage,dementia,emotional trauma,encephalitis,head injury brain heals,high levels corticosteroid,mild cognitive impairment,personality change,progressive slowly,s/dementia,seizure,slight decline,stroke,syphilis,thyroid issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21187-eastern-equine-encephalitis-eee,chills,coma,confusion,diarrhea,drowsiness,encephalitis ( inflammation brain ),fever,general eee infection,general feeling discomfort,headache,high fever,irritability,loss appetite,muscle aches,neck stiffness,recovery severe infection,restlessness,seizures,tiredness weakness,virus,vomiting,weakness joint pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17955-micropenis,common hypogonadotropic hypogonadism,congenital ( present birth ) conditions,fetal testosterone deficiency,health problems,hypogonadotropic hypogonadism condition,hypothalamus,idiopathic,length infancy,malformations,variety conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17928-pseudobulbar-affect-pba,amyotrophic lateral sclerosis ( als ),brain damage injury,cerebellar lesions,dementia,disruption neural ( nerve ) pathways certain areas brain cerebellum,emotional outbursts intense,epilepsy multiple sclerosis ( ms ),injuries,lack loss,laughing crying,loss inhibitory regulatory control expression emotions,loss lack control emotional expression,neurosyphilis ( infection brain spinal cord,outbursts anger frustration,problems walking,spinocerebellar atrophy ),spirochetes,stroke traumatic brain injury,syphilis,uncontrolled sudden outbursts,various brain regions,"vision , mood behavior )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21579-avulsed-tooth,bleeding,dizziness,falls,gap mouth tooth,head trauma,injuries,knocking tooth mouth,losing tooth,mouth pain,nausea,pain,small washcloth socket bite,sports injuries,sports injuries knock tooth,worsen bleeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579-sickle-cell-anemia,anemia,arthritis,blood clots,chronic neuropathic pain,faulty hemoglobin red blood cells,joint pain,life-threatening infections,nerve pain,periods pain,swelling hands feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437-chronic-myofascial-pain-cmp,anxiety depression,cmp,direct trauma cold,fatigue,fatigued injured,increased muscle tension,lead problems,mechanical factors,one leg longer poor posture,pain,poor techniques,poor techniques lead repetitive stress injuries,sensation muscle weakness,significant myofascial pain,stress muscles,stress overuse muscles exercise,tender,tender points,tingling stiffness,weakness decreased range motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530-pulmonary-hypertension-ph,abdomen legs,bluish lips skin,chest pain,copd ),difficulty breathing,dizziness,emphysema,fainting spells,fatigue,high altitude living,irregular heartbeat,left heart failure,liver cirrhosis,low-oxygen conditions,lung conditions,lupus ),medical conditions,obesity,palpitations,progressive shortness breath exercise activity,racing pulse,scleroderma systemic lupus erythematosus,shortness breath,sleep apnea,strain heart increases,swelling ankles,throbbing sensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15039-mixed-connective-tissue-disease,abdominal pain,acute ( intense ) arthritis,aseptic meningitis,bacteria virus,fatigue,gangrene ( death decay ) fingers toes,hearing loss,high blood pressure blood vessels lungs ),high fever,inflamed joints muscles,inflammation brain spinal cord meninges,joint pain,loss color areas,low-grade fever,mctd,muscle pain,myelitis ( inflammation spinal cord ),numbness,often shoulders upper arms,pulmonary hypertension,raynaud phenomenon,"reduced blood flow fingers , toes , ears , nose",sensitivity,severe polymyositis,swollen,trigeminal nerve face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17019-gerd-or-acid-reflux-or-heartburn-overview,acid reflux,adenocarcinoma,asthma,bad breath,barrett 's esophagus,barrett 's esophagus condition,barrett ’ esophagus risk factor cancer esophagus,bleeding trouble swallowing,burning feeling pain chest move neck throat,cancer,cells line esophagus,change cells lining esophagus,chest pain,choking,coughing,damage acid reflux,difficulty sleeping,discomfort chest,dizziness,esophageal cancer,esophagitis,esophagitis irritation inflammation,excessive crying,extreme fatigue anxiety,frequent small vomiting episodes,heart attack,heartburn,heartburn heart attack,heartburn nothing heart,heartburn uncomfortable,hiatal hernia,high blood pressure allergies,hoarse throat,hoarseness,increased pressure,lower part esophagus,much pressure abdomen,narrowing esophagus,nausea,neck jaw,pain arms,persistent cough,problem swallowing,reflux,regurgitation,respiratory ( breathing ) difficulties,scarred,shortness breath,sometimes damaged lining esophagus,sore throat,squamous cell carcinoma,stomach acid causes lining esophagus,stomach acids flow back esophagus,stomach contents rise back esophagus,strictures,sweating,type develop barrett ’ esophagus,ulcers esophagus,upper part stomach bulges diaphragm,vomiting,weakness relaxation lower esophageal sphincter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148-dysmenorrhea,abnormal bleeding pain,aching pain abdomen,adenomyosis,bacteria,cervical stenosis,condition cause uterus,condition tissue lining uterus,cramping,cutting supply oxygen muscle tissue,endometriosis,feeling pressure abdomen,growths inside,infection,menstrual cramps,menstrual pain,narrowing cervix,opening uterus,pain,"pain hips , lower back inner thighs",pain part muscle,painful menstrual cramps,painful periods,pieces tissue bleed,problems reproductive organs,scarring pain,stomach pain sex,swelling,uterus spread reproductive organs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21061-conns-syndrome,excessive thirst,fatigue,frequent urination,headache,high blood pressure low potassium,muscle cramps,primary aldosteronism,primary aldosteronism results overproduction aldosterone adrenal glands,visual disturbances,weakness tingling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17536-syncope,blacking feeling,dizzy,drowsy,fainting,groggy fainting,heart palpitations,irregular heartbeats,lightheaded,many patients medical condition,nauseous,seeing spots tunnel vision headaches,serious condition,unsteady weak standing changes vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17775-tularemia,bacteria,bitten ticks,breathing problems,chest pain,chills,common type infection,coughing,coughing weakness,diarrhea,enlargement spleen liver,eye pain,fatigue,fever,fluid,general feeling ill ) way bacteria,headache,infection entered body,infection life threatening,inflammation membrane eye ( conjunctivitis,itching,jaundice,joint pain,life-threatening,lung abscesses,lymph nodes,malaise,mild severe,mouth sores,muscle pain,nausea,pneumonic,prone eye infections,redness,signs infection,similar ulceroglandular form,skin ulcer,skin ulcer rash,sore throat,stomach pain,sudden fever,swollen lymph glands,swollen tender,transmitted insect bites infected animals,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15073-susac-syndrome,aggression,anxiety withdrawal,blockage,"cells line inner walls blood vessels – brain , retina inner ear",changes personality,confusion problems,depression,dizziness,endothelial cells swell,hearing loss,immune system,immune system attack endothelial cells,loss peripheral ( side ) vision,often vomiting,psychological problems,psychosis,ringing ears ( tinnitus ),severe headache,short-term memory loss,slow thought processing reduced ability solve problems,slurred speech,vertigo,visual disturbance,walking difficulties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12120-hypothyroidism,autoimmune condition,body ’ immune system attack damage thyroid,body ’ immune system attacks damages thyroid,brain nervous system,coarse skin hair,cold temperatures,constipation,depressed,drooping eyelids,erectile dysfunction,fatigue,feeling forgetful,feeling tired,hereditary conditions,hormone imbalance,increases levels,iodine deficiency,lead complications,low levels thyroid hormones,low testosterone levels,lower hoarser,miscarriage preterm labor,muscle weakness,muscles cramps,numbness tingling hands,pituitary gland,pituitary gland fail,postpartum thyroiditis ),secondary cause,soreness throughout body,thyroid balance thyroid hormones,thyroid-binding proteins,thyroiditis ( inflammation thyroid ),thyroiditis chronic lymphocytic thyroiditis,thyroiditis happen pregnancy,tired,treatment hyperthyroidism,viral illness,’ important control thyroid levels pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17828-botulism,bacterial spores germinate grow,certain bacteria,difficulty breathing weakness,double blurred vision,drooping eyelids,dry mouth,lack oxygen low acidity,mature bacteria secrete toxin,paralysis arms legs,slurred speech,spores bacteria,toxin,trouble swallowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15175-vulvitis,allergic reaction,blisters vulva scaly,extreme constant itching burning sensation,fungal bacterial infections,irritation,many factors irritants,scabies pubic lice herpes skin conditions,small cracks skin vulva redness,swelling vulva labia,vaginal discharge,vulvar area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16435-labial-adhesions,diaper rash,feeling pain area vagina,frequent skin irritations,hard time urinating,itching,low levels estrogen,many urinary tract infections,pain difficulties sex,straddling object,urine coming dribbles,utis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17328-pectus-excavatum,chest pain,clinical depression,decreased stamina,fatigue,irregular heartbeat,less space chest,self-esteem issues,shortness breath exercise,significant embarrassment appearance chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17325-patent-ductus-arteriosus-pda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10793-intussusception,alternating periods pain,crampy abdominal pain,knees chest episodes pain,lethargic,nausea,non-specific viral illness,pain,painful episodes,rectal bleeding,red jelly-like stools,sometimes mixed mucus,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
